doc_id,document,top_k,category,input_data,answer,python_output,yaml_output
0c47cad9729c38d9db1f75491b1ee4bd883a5d4e,"document : Semi - Supervised Sequence Modeling with Cross - View Training kevclark@cs.stanford.edu , thangluong@google.com , manning@cs.stanford.edu , qvl@google.com Unsupervised representation learning algorithms such as word2vec and ELMo improve the accuracy of many supervised NLP models , mainly because they can take advantage of large amounts of unlabeled text . However , the supervised models only learn from task - specific labeled data during the main training phase .",1,"['Task', 'Method']","document : Semi - Supervised Sequence Modeling with Cross - View Training kevclark@cs.stanford.edu , thangluong@google.com , manning@cs.stanford.edu , qvl@google.com Unsupervised representation learning algorithms such as word2vec and ELMo improve the accuracy of many supervised NLP models , mainly because they can take advantage of large amounts of unlabeled text . However , the supervised models only learn from task - specific labeled data during the main training phase .","{'Task': [], 'Method': ['Semi - Supervised Sequence Modeling', 'Unsupervised representation learning algorithms', 'supervised models', 'Cross - View Training', 'supervised NLP models', 'word2vec', 'ELMo']}","<ANSWER>
{'Task': ['main training phase'], 'Method': ['unsupervised representation learning algorithms', 'word2vec', 'ELMo']}
</ANSWER>","<ANSWER>
- Task: Sequence Modeling, NLP (Natural Language Processing)
- Method: Supervised Learning, Unsupervised Representation Learning (word2vec, ELMo)
<ANSWER>"
0dc9eb7d17f2def56ad930945f2521653f04c3fa,Skip - gram Language Modeling Using Sparse Non - negative Matrix Probability Estimation section : Abstract We present a novel family of language model,1,"['Task', 'Method']",Skip - gram Language Modeling Using Sparse Non - negative Matrix Probability Estimation section : Abstract We present a novel family of language model,"{'Task': ['Skip - gram Language Modeling'], 'Method': ['Sparse Non - negative Matrix Probability Estimation', 'language model']}","<ANSWER>
{'Task': ['Language modeling'], 'Method': ['Skip-gram', 'Sparse Non-negative Matrix Probability Estimation']}
</ANSWER>","<ANSWER>
Tasks:
- Language modeling

Methods:
- Skip-gram model
- Sparse Non-negative Matrix Probability Estimation
</ANSWER>"
107010b7f2abe3c0c9df62bcef35eb77f6fc76df,"Domain - Adversarial Training of Neural Networks section : Abstract We introduce a new representation learning approach for domain adaptation , in which data at training and test time come from similar but different distributions .",1,"['Task', 'Method']","Domain - Adversarial Training of Neural Networks section : Abstract We introduce a new representation learning approach for domain adaptation , in which data at training and test time come from similar but different distributions .","{'Task': [], 'Method': ['Domain - Adversarial Training of Neural Networks', 'representation learning approach', 'domain adaptation']}","<ANSWER>
{'Task': ['domain adaptation'], 'Method': ['adversarial training of neural networks', 'representation learning approach']}
</ANSWER>","<ANSWER>
Task: Domain Adaptation
Method: Representation Learning Approach for Domain Adaptation (Introduced in the document)
</ANSWER>

<ANSWER>
Task: Adversarial Training
Method: Neural Networks Training (Mentioned in the section title)
</ANSWER>

<ANSWER>
Task: Domain Adaptation
Method: Adversarial Training of Neural Networks (Specific approach mentioned in the document)
</ANSWER>

<ANSWER>
Task: Learning
Method: Representation Learning (Specific type of learning mentioned in the document)
</ANSWER>

<ANSWER>
Task: Data Processing
Method: Distribution Shift Handling (Implied by ""data at training and test time come from similar but different distributions"")
</ANSWER>"
1130d8fdd931225c2d7563c3808367726cfa1c3a,"document : PixelGAN Autoencoders In this paper , we describe the ‘ ‘ PixelGAN autoencoder ’ ’ , a generative autoencoder in which the generative path is a convolutional autoregressive neural network on pixels ( PixelCNN ) that is conditioned on a latent code , and the recognition path uses a generative adversarial network ( GAN ) to impose a prior distribution on the latent code . We show that different priors result in different decompositions of information between the latent code and the autoregressive decoder .",1,"['Task', 'Method']","document : PixelGAN Autoencoders In this paper , we describe the ‘ ‘ PixelGAN autoencoder ’ ’ , a generative autoencoder in which the generative path is a convolutional autoregressive neural network on pixels ( PixelCNN ) that is conditioned on a latent code , and the recognition path uses a generative adversarial network ( GAN ) to impose a prior distribution on the latent code . We show that different priors result in different decompositions of information between the latent code and the autoregressive decoder .","{'Task': [], 'Method': ['recognition path', 'autoregressive decoder', 'GAN', 'convolutional autoregressive neural network on pixels', 'autoencoder', 'PixelGAN Autoencoders', 'generative path', 'PixelCNN', 'generative adversarial network', 'generative autoencoder']}","<ANSWER>
{'Task': ['generative autoencoder'], 'Method': ['PixelGAN autoencoder', 'convolutional autoregressive neural network (PixelCNN)', 'generative adversarial network (GAN)']}
</ANSWER>","<ANSWER>
Task:
- Generative model training
- Information decomposition

Method:
- PixelGAN autoencoder
  - Generative path: Convolutional autoregressive neural network (PixelCNN)
  - Recognition path: Generative adversarial network (GAN)
</ANSWER>"
11356cd6bb0f2776a88cd584ff108470414c6594,"document : Submanifold Sparse Convolutional Networks Convolutional network are the de - facto standard for analysing spatio - temporal data such as images , videos , 3D shapes , etc . Whilst some of this data is naturally dense ( for instance , photos ) , many other data sources are inherently sparse .",1,"['Task', 'Method']","document : Submanifold Sparse Convolutional Networks Convolutional network are the de - facto standard for analysing spatio - temporal data such as images , videos , 3D shapes , etc . Whilst some of this data is naturally dense ( for instance , photos ) , many other data sources are inherently sparse .","{'Task': [], 'Method': ['Submanifold Sparse Convolutional Networks', 'Convolutional network']}","<ANSWER>
{'Task': ['analysing'], 'Method': ['Convolutional network']}
</ANSWER>","<ANSWER>
- Task: Analyzing spatio-temporal data
- Method: Convolutional networks
- Task: Handling sparse data
- Method: Submanifold Sparse Convolutional Networks
</ANSWER>"
11da0c54ba904a1cb31a09d10da55f73e8825c61,"document : Natural Language Inference by Tree - Based Convolution and Heuristic Matching In this paper , we propose the TBCNN - pair model to recognize entailment and contradiction between two sentences . In our model , a tree - based convolutional neural network ( TBCNN ) captures sentence - level semantics ; then heuristic matching layers like concatenation , element - wise product / difference combine the information in individual sentences .",1,"['Task', 'Method']","document : Natural Language Inference by Tree - Based Convolution and Heuristic Matching In this paper , we propose the TBCNN - pair model to recognize entailment and contradiction between two sentences . In our model , a tree - based convolutional neural network ( TBCNN ) captures sentence - level semantics ; then heuristic matching layers like concatenation , element - wise product / difference combine the information in individual sentences .","{'Task': ['recognize entailment and contradiction', 'Natural Language Inference'], 'Method': ['concatenation', 'Heuristic Matching', 'TBCNN - pair model', 'Tree - Based Convolution', 'TBCNN', 'tree - based convolutional neural network', 'heuristic matching layers']}","<ANSWER>
{'Task': ['recognize entailment and contradiction between two sentences'], 'Method': ['tree-based convolutional neural network (TBCNN)', 'heuristic matching layers', 'concatenation', 'element-wise product / difference']}
</ANSWER>","<ANSWER>
Tasks:
- Recognizing entailment and contradiction between two sentences

Methods:
- Tree-based Convolution Neural Network (TBCNN)
- Heuristic matching layers
  - Concatenation
  - Element-wise product / difference
</ANSWER>"
1235dd37312cb20aced0e97d953f6379d8a0c7d4,"document : Grounded Textual Entailment Capturing semantic relations between sentences , such as entailment , is a long - standing challenge for computational semantics . Logic - based models analyse entailment in terms of possible worlds ( interpretations , or situations ) where a premise P entails a hypothesis H iff in all worlds where P is true , H is also true .",1,"['Task', 'Method']","document : Grounded Textual Entailment Capturing semantic relations between sentences , such as entailment , is a long - standing challenge for computational semantics . Logic - based models analyse entailment in terms of possible worlds ( interpretations , or situations ) where a premise P entails a hypothesis H iff in all worlds where P is true , H is also true .","{'Task': ['Grounded Textual Entailment', 'computational semantics', 'Capturing semantic relations between sentences'], 'Method': ['Logic - based models']}","<ANSWER>
{'Task': ['Grounded Textual Entailment', 'Capturing semantic relations', 'Determining entailment'],
 'Method': ['Logic-based models', 'Analyzing entailment in terms of possible worlds', 'Using interpretations or situations']
}
</ANSWER>","<ANSWER>
Tasks:
- Grounded Textual Entailment
- Capturing semantic relations between sentences

Methods:
- Logic-based models
- Analyzing entailment in terms of possible worlds
</ANSWER>"
14318685b5959b51d0f1e3db34643eb2855dc6d9,"document : Going deeper with convolutions We propose a deep convolutional neural network architecture codenamed âInceptionâ , which was responsible for setting the new state of the art for classification and detection in the ImageNet Large - Scale Visual Recognition Challenge 2014 ( ILSVRCâ14 ) . The main hallmark of this architecture is the improved utilization of the computing resources inside the network .",1,"['Task', 'Method']","document : Going deeper with convolutions We propose a deep convolutional neural network architecture codenamed âInceptionâ , which was responsible for setting the new state of the art for classification and detection in the ImageNet Large - Scale Visual Recognition Challenge 2014 ( ILSVRCâ14 ) . The main hallmark of this architecture is the improved utilization of the computing resources inside the network .","{'Task': ['classification', 'detection', 'ImageNet Large - Scale Visual Recognition Challenge 2014', 'ILSVRCâ\x80\x9914'], 'Method': ['deep convolutional neural network architecture codenamed â\x80\x9cInceptionâ\x80\x9d', 'convolutions']}","<ANSWER>
{'Task': ['ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC''14)'], 'Method': ['deep convolutional neural network architecture', 'codenamed ""Inception""']}
</ANSWER>","<ANSWER>
Task: ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC'14) - Classification and Detection
Method: Proposed deep convolutional neural network architecture named ""Inception""
</ANSWER>

Task: ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC'14)
Method: Classification and Detection

Task: ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC'14) - Setting new state of the art
Method: Proposed deep convolutional neural network architecture named ""Inception""

Task: Proposed deep convolutional neural network architecture
Method: Named ""Inception""

Task: Proposed deep convolutional neural network architecture - Utilization of computing resources
Method: Improved utilization"
16051bbe3a7f7c77a952ebf76722ea655e8906ca,"Image Super - resolution via Feature - augmented Random Forest section : Abstract - Recent random - forest ( RF )- based image super - resolution approaches inherit some properties from dictionary - learning - based algorithms , but the effectiveness of the properties in RF is overlooked in the literature .",1,"['Task', 'Method']","Image Super - resolution via Feature - augmented Random Forest section : Abstract - Recent random - forest ( RF )- based image super - resolution approaches inherit some properties from dictionary - learning - based algorithms , but the effectiveness of the properties in RF is overlooked in the literature .","{'Task': ['Image Super - resolution'], 'Method': ['Feature - augmented Random Forest', 'Recent random - forest', 'dictionary - learning - based algorithms', 'RF']}","<ANSWER>
{'Task': ['image super- resolution'], 'Method': ['random forest']}
</ANSWER>","<ANSWER>
- Task: Image Super-resolution
- Method:
  - Random Forest
  - Feature Augmentation
  - Dictionary Learning (Inherited property)
</ANSWER>"
160563abbd75265b19afc8b4169bab9e1eb33d97,"document : Massively Multilingual Sentence Embeddings for Zero - Shot Cross - Lingual Transfer and Beyond We introduce an architecture to learn joint multilingual sentence representations for 93 languages , belonging to more than 30 different language families and written in 28 different scripts . Our system uses a single BiLSTM encoder with a shared BPE vocabulary for all languages , which is coupled with an auxiliary decoder and trained on publicly available parallel corpora .",1,"['Task', 'Method']","document : Massively Multilingual Sentence Embeddings for Zero - Shot Cross - Lingual Transfer and Beyond We introduce an architecture to learn joint multilingual sentence representations for 93 languages , belonging to more than 30 different language families and written in 28 different scripts . Our system uses a single BiLSTM encoder with a shared BPE vocabulary for all languages , which is coupled with an auxiliary decoder and trained on publicly available parallel corpora .","{'Task': ['Massively Multilingual Sentence Embeddings', 'sentence representations', 'Zero - Shot Cross - Lingual Transfer'], 'Method': ['BPE', 'auxiliary decoder', 'BiLSTM encoder']}","<ANSWER>
{'Task': ['Learning joint multilingual sentence representations', 'Zero-shot Cross-Lingual Transfer'], 'Method': ['Using a single BiLSTM encoder with a shared BPE vocabulary', 'Coupling with an auxiliary decoder', 'Training on publicly available parallel corpora']}
</ANSWER>","<ANSWER>
Tasks:
- Learning joint multilingual sentence representations for 93 languages
- Zero-shot cross-lingual transfer

Methods:
- Using a single BiLSTM (Bidirectional Long Short-Term Memory) encoder
- Sharing BPE (Byte Pair Encoding) vocabulary for all languages
- Training on publicly available parallel corpora
- Coupling with an auxiliary decoder
</ANSWER>"
175f74a09241b6cb5101a2a09978095720db7d5f,"document : Image Super - Resolution via Dual - State Recurrent Networks Advances in image super - resolution ( SR ) have recently benefited significantly from rapid developments in deep neural networks . Inspired by these recent discoveries , we note that many state - of - the - art deep SR architectures can be reformulated as a single - state recurrent neural network ( RNN ) with finite unfoldings .",1,"['Task', 'Method']","document : Image Super - Resolution via Dual - State Recurrent Networks Advances in image super - resolution ( SR ) have recently benefited significantly from rapid developments in deep neural networks . Inspired by these recent discoveries , we note that many state - of - the - art deep SR architectures can be reformulated as a single - state recurrent neural network ( RNN ) with finite unfoldings .","{'Task': ['Image Super - Resolution', 'image super - resolution', 'SR'], 'Method': ['finite unfoldings', 'deep neural networks', 'single - state recurrent neural network', 'Dual - State Recurrent Networks', 'RNN']}","<ANSWER>
{'Task': ['image super-resolution'], 'Method': ['single-state recurrent neural network (RNN)']}
</ANSWER>","<ANSWER>
Tasks:
- Image Super-Resolution

Methods:
- Deep Neural Networks
- Single-State Recurrent Neural Network (RNN)
</ANSWER>"
1778e32c18bd611169e64c1805a51abff341ca53,"document : Natural Language Inference over Interaction Space Natural Language Inference ( NLI ) task requires an agent to determine the logical relationship between a natural language premise and a natural language hypothesis . We introduce Interactive Inference Network ( IIN ) , a novel class of neural network architectures that is able to achieve high - level understanding of the sentence pair by hierarchically extracting semantic features from interaction space .",1,"['Task', 'Method']","document : Natural Language Inference over Interaction Space Natural Language Inference ( NLI ) task requires an agent to determine the logical relationship between a natural language premise and a natural language hypothesis . We introduce Interactive Inference Network ( IIN ) , a novel class of neural network architectures that is able to achieve high - level understanding of the sentence pair by hierarchically extracting semantic features from interaction space .","{'Task': ['Interaction Space', 'NLI', 'Natural Language Inference'], 'Method': ['neural network architectures', 'Interactive Inference Network', 'IIN )']}","<ANSWER>
{'Task': ['Natural Language Inference (NLI)'], 'Method': ['Interactive Inference Network (IIN)']}
</ANSWER>","<ANSWER>
Task: Natural Language Inference (NLI)
Method: Interactive Inference Network (IIN)
</ANSWER>

Task: Natural Language Inference (NLI) - involves determining the logical relationship between a natural language premise and a natural language hypothesis.
Method: Interactive Inference Network (IIN) - a novel neural network architecture for achieving high-level understanding of sentence pairs by hierarchically extracting semantic features from interaction space."
178275dbdcfa267e41a9d5efe386ee5874c6d23f,"document : Fraternal Dropout Recurrent neural networks ( RNNs ) form an important class of architectures among neural networks useful for language modeling and sequential prediction . However , optimizing RNNs is known to be harder compared to feed - forward neural networks .",1,"['Task', 'Method']","document : Fraternal Dropout Recurrent neural networks ( RNNs ) form an important class of architectures among neural networks useful for language modeling and sequential prediction . However , optimizing RNNs is known to be harder compared to feed - forward neural networks .","{'Task': ['optimizing RNNs', 'language modeling', 'sequential prediction'], 'Method': ['neural networks', 'RNNs', 'Recurrent neural networks', 'feed - forward neural networks']}","<ANSWER>
{'Task': ['language modeling', 'sequential prediction'], 'Method': ['optimizing RNNs']}
</ANSWER>","<ANSWER>
- Task: Language modeling and sequential prediction
- Method: Fraternal Dropout Recurrent Neural Networks (RNNs)
- Method: Optimization of RNNs
</ANSWER>"
178631e0f0e624b1607c7a7a2507ed30d4e83a42,document : Speech Recognition with Deep Recurrent Neural Networks Recurrent neural networks ( RNNs ) are a powerful model for sequential data . End - to - end training methods such as Connectionist Temporal Classification make it possible to train RNNs for sequence labelling problems where the input - output alignment is unknown .,1,"['Task', 'Method']",document : Speech Recognition with Deep Recurrent Neural Networks Recurrent neural networks ( RNNs ) are a powerful model for sequential data . End - to - end training methods such as Connectionist Temporal Classification make it possible to train RNNs for sequence labelling problems where the input - output alignment is unknown .,"{'Task': ['sequence labelling problems', 'Speech Recognition'], 'Method': ['Connectionist Temporal Classification', 'Recurrent neural networks', 'RNNs', 'end training methods', 'Deep Recurrent Neural Networks']}","<ANSWER>
{'Task': ['sequence labelling'], 'Method': ['Connectionist Temporal Classification', 'end-to-end training']}
</ANSWER>","<ANSWER>
Task:
- Sequence labelling

Method:
- End-to-end training
- Connectionist Temporal Classification
- Recurrent Neural Networks (RNNs)
</ANSWER>"
