doc_id,document,top_k,category,input_data,answer,python_output,yaml_output
0c47cad9729c38d9db1f75491b1ee4bd883a5d4e,"document : Semi - Supervised Sequence Modeling with Cross - View Training kevclark@cs.stanford.edu , thangluong@google.com , manning@cs.stanford.edu , qvl@google.com Unsupervised representation learning algorithms such as word2vec and ELMo improve the accuracy of many supervised NLP models , mainly because they can take advantage of large amounts of unlabeled text . However , the supervised models only learn from task - specific labeled data during the main training phase . We therefore propose Cross - View Training ( CVT ) , a semi - supervised learning algorithm that improves the representations of a Bi - LSTM sentence encoder using a mix of labeled and unlabeled data . On labeled examples , standard supervised learning is used .",5,"['Task', 'Method', 'Material', 'Metric']","document : Semi - Supervised Sequence Modeling with Cross - View Training kevclark@cs.stanford.edu , thangluong@google.com , manning@cs.stanford.edu , qvl@google.com Unsupervised representation learning algorithms such as word2vec and ELMo improve the accuracy of many supervised NLP models , mainly because they can take advantage of large amounts of unlabeled text . However , the supervised models only learn from task - specific labeled data during the main training phase . We therefore propose Cross - View Training ( CVT ) , a semi - supervised learning algorithm that improves the representations of a Bi - LSTM sentence encoder using a mix of labeled and unlabeled data . On labeled examples , standard supervised learning is used .","{'Task': [], 'Method': ['Semi - Supervised Sequence Modeling', 'Unsupervised representation learning algorithms', 'Bi - LSTM sentence encoder', 'semi - supervised learning algorithm', 'CVT', 'supervised models', 'supervised learning', 'Cross - View Training', 'supervised NLP models', 'word2vec', 'ELMo'], 'Material': [], 'Metric': ['accuracy']}","{'Task': ['improving the accuracy of many supervised NLP models', 'using a mix of labeled and unlabeled data to improve the representations of a Bi- LSTM sentence encoder'],
 'Method': ['Semi- Supervised Learning', 'Cross- View Training (CVT)', 'standard supervised learning'],
 'Material': ['large amounts of unlabeled text', 'task- specific labeled data', 'Bi- LSTM sentence encoder'],
 'Metric': ['accuracy']}","task:
- Semi-supervised Sequence Modeling
- Improving representations of a Bi-LSTM sentence encoder

method:
- Cross-View Training (CVT)
- Unsupervised representation learning (word2vec, ELMo)
- Standard supervised learning

material:
- Large amounts of unlabeled text
- Labeled text
- Bi-LSTM sentence encoder

metric:
- Accuracy (of NLP models)
- Improvement in representations (of Bi-LSTM sentence encoder)"
0dc9eb7d17f2def56ad930945f2521653f04c3fa,Skip - gram Language Modeling Using Sparse Non - negative Matrix Probability Estimation section : Abstract We present a novel family of language model ( LM ) estimation techniques named Sparse Non - negative Matrix ( SNM ) estimation . A first set of experiments empirically evaluating it on the One Billion Word Benchmark [ reference ] shows that SNM n - gram LMs perform almost as well as the well - established Kneser - Ney ( KN ) models .,5,"['Task', 'Method', 'Material', 'Metric']",Skip - gram Language Modeling Using Sparse Non - negative Matrix Probability Estimation section : Abstract We present a novel family of language model ( LM ) estimation techniques named Sparse Non - negative Matrix ( SNM ) estimation . A first set of experiments empirically evaluating it on the One Billion Word Benchmark [ reference ] shows that SNM n - gram LMs perform almost as well as the well - established Kneser - Ney ( KN ) models .,"{'Task': ['Skip - gram Language Modeling'], 'Method': ['SNM n - gram LMs', 'KN', 'LM ) estimation techniques', 'Sparse Non - negative Matrix Probability Estimation', 'Sparse Non - negative Matrix', 'language model', 'Kneser - Ney', 'SNM'], 'Material': ['One Billion Word Benchmark'], 'Metric': []}","{'Task': ['language model estimation'], 'Method': ['Sparse Non-negative Matrix (SNM) estimation'], 'Material': ['One Billion Word Benchmark'], 'Metric': ['performance']}","task: Language Modeling
method: [Sparse Non-negative Matrix (SNM) estimation]
material: [One Billion Word Benchmark]
metric: [Performance evaluation against Kneser-Ney (KN) models]"
107010b7f2abe3c0c9df62bcef35eb77f6fc76df,"Domain - Adversarial Training of Neural Networks section : Abstract We introduce a new representation learning approach for domain adaptation , in which data at training and test time come from similar but different distributions . Our approach is directly inspired by the theory on domain adaptation suggesting that , for effective domain transfer to be achieved , predictions must be made based on features that can not discriminate between the training ( source ) and test ( target ) domains . The approach implements this idea in the context of neural network architectures that are trained on labeled data from the source domain and unlabeled data from the target domain ( no labeled target - domain data is necessary ) .",5,"['Task', 'Method', 'Material', 'Metric']","Domain - Adversarial Training of Neural Networks section : Abstract We introduce a new representation learning approach for domain adaptation , in which data at training and test time come from similar but different distributions . Our approach is directly inspired by the theory on domain adaptation suggesting that , for effective domain transfer to be achieved , predictions must be made based on features that can not discriminate between the training ( source ) and test ( target ) domains . The approach implements this idea in the context of neural network architectures that are trained on labeled data from the source domain and unlabeled data from the target domain ( no labeled target - domain data is necessary ) .","{'Task': ['domain transfer', 'predictions'], 'Method': ['neural network architectures', 'Domain - Adversarial Training of Neural Networks', 'representation learning approach', 'domain adaptation'], 'Material': [], 'Metric': []}","{'Task': ['domain adaptation'], 'Method': ['representation learning approach', 'adversarial training of neural networks', 'effective domain transfer'], 'Material': ['data', 'labeled data from the source domain', 'unlabeled data from the target domain'], 'Metric': ['similar but different distributions', 'discriminate between the training ( source ) and test ( target ) domains']}","task: Domain Adaptation
method: Representation Learning Approach for Domain Adaptation, Making predictions based on features that can't discriminate between source and target domains
material: Neural Network Architectures, Labeled data from source domain, Unlabeled data from target domain
metric: Effective domain transfer, Similar but different distributions between training and test data."
1130d8fdd931225c2d7563c3808367726cfa1c3a,"document : PixelGAN Autoencoders In this paper , we describe the ‘ ‘ PixelGAN autoencoder ’ ’ , a generative autoencoder in which the generative path is a convolutional autoregressive neural network on pixels ( PixelCNN ) that is conditioned on a latent code , and the recognition path uses a generative adversarial network ( GAN ) to impose a prior distribution on the latent code . We show that different priors result in different decompositions of information between the latent code and the autoregressive decoder . For example , by imposing a Gaussian distribution as the prior , we can achieve a global vs. local decomposition , or by imposing a categorical distribution as the prior , we can disentangle the style and content information of images in an unsupervised fashion . We further show how the PixelGAN autoencoder with a categorical prior can be directly used in semi - supervised settings and achieve competitive semi - supervised classification results on the MNIST , SVHN and NORB datasets .",5,"['Task', 'Method', 'Material', 'Metric']","document : PixelGAN Autoencoders In this paper , we describe the ‘ ‘ PixelGAN autoencoder ’ ’ , a generative autoencoder in which the generative path is a convolutional autoregressive neural network on pixels ( PixelCNN ) that is conditioned on a latent code , and the recognition path uses a generative adversarial network ( GAN ) to impose a prior distribution on the latent code . We show that different priors result in different decompositions of information between the latent code and the autoregressive decoder . For example , by imposing a Gaussian distribution as the prior , we can achieve a global vs. local decomposition , or by imposing a categorical distribution as the prior , we can disentangle the style and content information of images in an unsupervised fashion . We further show how the PixelGAN autoencoder with a categorical prior can be directly used in semi - supervised settings and achieve competitive semi - supervised classification results on the MNIST , SVHN and NORB datasets .","{'Task': ['competitive semi - supervised classification', 'semi - supervised settings'], 'Method': ['unsupervised fashion', 'recognition path', 'autoregressive decoder', 'GAN', 'Gaussian distribution', 'convolutional autoregressive neural network on pixels', 'autoencoder', 'PixelGAN Autoencoders', 'generative path', 'PixelCNN', 'generative adversarial network', 'generative autoencoder'], 'Material': ['MNIST'], 'Metric': []}","{'Task': ['generative autoencoder', 'semi-supervised settings', 'semi-supervised classification'],
 'Method': ['PixelGAN autoencoder', 'convolutional autoregressive neural network (PixelCNN)', 'generative adversarial network (GAN)', 'imposing a prior distribution'],
 'Material': ['latent code', 'autoregressive decoder', 'MNIST', 'SVHN', 'NORB'],
 'Metric': ['competitive results']}","task:
- Generative model training
- Semi-supervised classification
method:
- PixelGAN autoencoder
  - Generative path: Convolutional autoregressive neural network (PixelCNN)
  - Recognition path: Generative adversarial network (GAN)
material:
- Latent code
- Pixel data
metric:
- Classification accuracy (MNIST, SVHN, NORB datasets)
- Decomposition of information (global vs. local, style and content)"
11356cd6bb0f2776a88cd584ff108470414c6594,"document : Submanifold Sparse Convolutional Networks Convolutional network are the de - facto standard for analysing spatio - temporal data such as images , videos , 3D shapes , etc . Whilst some of this data is naturally dense ( for instance , photos ) , many other data sources are inherently sparse . Examples include pen - strokes forming on a piece of paper , or ( colored ) 3D point clouds that were obtained using a LiDAR scanner or RGB - D camera . Standard",5,"['Task', 'Method', 'Material', 'Metric']","document : Submanifold Sparse Convolutional Networks Convolutional network are the de - facto standard for analysing spatio - temporal data such as images , videos , 3D shapes , etc . Whilst some of this data is naturally dense ( for instance , photos ) , many other data sources are inherently sparse . Examples include pen - strokes forming on a piece of paper , or ( colored ) 3D point clouds that were obtained using a LiDAR scanner or RGB - D camera . Standard","{'Task': [], 'Method': ['Submanifold Sparse Convolutional Networks', 'RGB - D camera', 'LiDAR scanner', 'Convolutional network'], 'Material': [], 'Metric': []}","Based on the given document, here's the Python dictionary with extracted entities:

```python
{'Task': ['analysing spatio-temporal data', 'obtaining 3D point clouds using LiDAR scanner or RGB-D camera'],
 'Method': ['Convolutional network'],
 'Material': ['images', 'videos', '3D shapes', 'pen strokes on a piece of paper', 'colored 3D point clouds'],
 'Metric': ['Ellipsis']}
```

The 'Metric' key is left empty as no metric names were mentioned in the document.","```yaml
Tasks:
- Analyzing spatio-temporal data

Methods:
- Convolutional neural networks
- Submanifold sparse convolutional networks

Materials:
- Images
- Videos
- 3D shapes
- Pen strokes on a piece of paper
- Colored 3D point clouds
- LiDAR scanner data
- RGB-D camera data

Metrics:
- Not explicitly mentioned in the document
```"
11da0c54ba904a1cb31a09d10da55f73e8825c61,"document : Natural Language Inference by Tree - Based Convolution and Heuristic Matching In this paper , we propose the TBCNN - pair model to recognize entailment and contradiction between two sentences . In our model , a tree - based convolutional neural network ( TBCNN ) captures sentence - level semantics ; then heuristic matching layers like concatenation , element - wise product / difference combine the information in individual sentences . Experimental results show that our model outperforms existing sentence encoding - based approaches by a large margin . section : Introduction",5,"['Task', 'Method', 'Material', 'Metric']","document : Natural Language Inference by Tree - Based Convolution and Heuristic Matching In this paper , we propose the TBCNN - pair model to recognize entailment and contradiction between two sentences . In our model , a tree - based convolutional neural network ( TBCNN ) captures sentence - level semantics ; then heuristic matching layers like concatenation , element - wise product / difference combine the information in individual sentences . Experimental results show that our model outperforms existing sentence encoding - based approaches by a large margin . section : Introduction","{'Task': ['recognize entailment and contradiction', 'Natural Language Inference'], 'Method': ['sentence encoding - based approaches', 'concatenation', 'Heuristic Matching', 'TBCNN - pair model', 'Tree - Based Convolution', 'TBCNN', 'tree - based convolutional neural network', 'heuristic matching layers'], 'Material': [], 'Metric': []}","{'Task': ['recognize entailment and contradiction between two sentences'],
 'Method': ['Tree-based convolutional neural network (TBCNN)', 'heuristic matching layers'],
 'Material': ['sentences'],
 'Metric': ['experimental results', 'large margin']}","task: Natural Language Inference
method:
- Tree-based Convolution Neural Network (TBCNN)
- Heuristic matching layers (concatenation, element-wise product / difference)
material: None
metric: Experimental results for model performance evaluation against existing sentence encoding-based approaches."
1235dd37312cb20aced0e97d953f6379d8a0c7d4,"document : Grounded Textual Entailment Capturing semantic relations between sentences , such as entailment , is a long - standing challenge for computational semantics . Logic - based models analyse entailment in terms of possible worlds ( interpretations , or situations ) where a premise P entails a hypothesis H iff in all worlds where P is true , H is also true . Statistical models view this relationship probabilistically , addressing it in terms of whether a human would likely infer H from P. In this paper , we wish to bridge these two perspectives , by arguing for a visually - grounded version of the Textual Entailment task .",5,"['Task', 'Method', 'Material', 'Metric']","document : Grounded Textual Entailment Capturing semantic relations between sentences , such as entailment , is a long - standing challenge for computational semantics . Logic - based models analyse entailment in terms of possible worlds ( interpretations , or situations ) where a premise P entails a hypothesis H iff in all worlds where P is true , H is also true . Statistical models view this relationship probabilistically , addressing it in terms of whether a human would likely infer H from P. In this paper , we wish to bridge these two perspectives , by arguing for a visually - grounded version of the Textual Entailment task .","{'Task': ['Grounded Textual Entailment', 'computational semantics', 'Textual Entailment task', 'Capturing semantic relations between sentences'], 'Method': ['Statistical models', 'Logic - based models', 'visually - grounded version'], 'Material': [], 'Metric': []}","{'Task': ['Grounded Textual Entailment', 'Textual Entailment'],
 'Method': ['Logic-based models', 'Probabilistic models', 'Visually-grounded version'],
 'Material': ['sentences', 'premise P', 'hypothesis H', 'interpretations or situations'],
 'Metric': ['entailment']}","Task:
- Textual Entailment

Method:
- Logic-based models
- Statistical models
- Visually-grounded version

Material:
- Sentences (premise P and hypothesis H)
- Interpretations or situations (possible worlds)

Metric:
- Entailment (iff in all worlds where P is true, H is also true)
- Probability (addressed by statistical models)"
14318685b5959b51d0f1e3db34643eb2855dc6d9,"document : Going deeper with convolutions We propose a deep convolutional neural network architecture codenamed âInceptionâ , which was responsible for setting the new state of the art for classification and detection in the ImageNet Large - Scale Visual Recognition Challenge 2014 ( ILSVRCâ14 ) . The main hallmark of this architecture is the improved utilization of the computing resources inside the network . This was achieved by a carefully crafted design that allows for increasing the depth and width of the network while keeping the computational budget constant . To optimize quality , the architectural decisions were based on the Hebbian principle and the intuition of multi - scale processing .",5,"['Task', 'Method', 'Material', 'Metric']","document : Going deeper with convolutions We propose a deep convolutional neural network architecture codenamed âInceptionâ , which was responsible for setting the new state of the art for classification and detection in the ImageNet Large - Scale Visual Recognition Challenge 2014 ( ILSVRCâ14 ) . The main hallmark of this architecture is the improved utilization of the computing resources inside the network . This was achieved by a carefully crafted design that allows for increasing the depth and width of the network while keeping the computational budget constant . To optimize quality , the architectural decisions were based on the Hebbian principle and the intuition of multi - scale processing .","{'Task': ['classification', 'detection', 'ImageNet Large - Scale Visual Recognition Challenge 2014', 'ILSVRCâ\x80\x9914'], 'Method': ['deep convolutional neural network architecture codenamed â\x80\x9cInceptionâ\x80\x9d', 'intuition of multi - scale processing', 'convolutions', 'Hebbian principle'], 'Material': [], 'Metric': ['quality']}","{'Task': ['ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC''14)'], 'Method': ['deep convolutional neural network architecture', 'improved utilization of computing resources', 'carefully crafted design', 'Hebbian principle', 'intuition of multi-scale processing'], 'Material': [], 'Metric': ['classification', 'detection', 'computational budget']}","task: Image Classification, Object Detection
method: Proposed a deep convolutional neural network architecture named ""Inception""
material: Computing resources inside the network
metric: Computational budget, Depth, Width, Quality (optimized based on Hebbian principle and multi-scale processing)"
16051bbe3a7f7c77a952ebf76722ea655e8906ca,"Image Super - resolution via Feature - augmented Random Forest section : Abstract - Recent random - forest ( RF )- based image super - resolution approaches inherit some properties from dictionary - learning - based algorithms , but the effectiveness of the properties in RF is overlooked in the literature . In this paper , we present a novel feature - augmented random forest ( FARF ) for image super - resolution , where the conventional gradient - based features are augmented with gradient magnitudes and different feature recipes are formulated on different stages in an RF . The advantages of our method are that , firstly , the dictionary - learning - based features are enhanced by adding gradient magnitudes , based on the observation that the non - linear gradient magnitude are with highly discriminative property .",5,"['Task', 'Method', 'Material', 'Metric']","Image Super - resolution via Feature - augmented Random Forest section : Abstract - Recent random - forest ( RF )- based image super - resolution approaches inherit some properties from dictionary - learning - based algorithms , but the effectiveness of the properties in RF is overlooked in the literature . In this paper , we present a novel feature - augmented random forest ( FARF ) for image super - resolution , where the conventional gradient - based features are augmented with gradient magnitudes and different feature recipes are formulated on different stages in an RF . The advantages of our method are that , firstly , the dictionary - learning - based features are enhanced by adding gradient magnitudes , based on the observation that the non - linear gradient magnitude are with highly discriminative property .","{'Task': ['image super - resolution', 'Image Super - resolution'], 'Method': ['Recent random - forest', 'dictionary - learning - based features', 'RF', 'dictionary - learning - based algorithms', 'FARF', 'feature - augmented random forest', 'gradient - based features', 'Feature - augmented Random Forest'], 'Material': [], 'Metric': []}","{'Task': ['image super- resolution'], 'Method': ['random forest', 'feature-augmented random forest (FARF)'], 'Material': [], 'Metric': ['effectiveness', 'discriminative property']}","task: Image Super-resolution
method:
- Feature-augmented Random Forest (FARF)
material:
- Conventional gradient-based features
- Gradient magnitudes
metric:
- Discriminative property"
160563abbd75265b19afc8b4169bab9e1eb33d97,"document : Massively Multilingual Sentence Embeddings for Zero - Shot Cross - Lingual Transfer and Beyond We introduce an architecture to learn joint multilingual sentence representations for 93 languages , belonging to more than 30 different language families and written in 28 different scripts . Our system uses a single BiLSTM encoder with a shared BPE vocabulary for all languages , which is coupled with an auxiliary decoder and trained on publicly available parallel corpora . This enables us to learn a classifier on top of the resulting sentence embeddings using English annotated data only , and transfer it to any of the 93 languages without any modification . Our approach sets a new state - of - the - art on zero - shot cross - lingual natural language inference for all the 14 languages in the XNLI dataset but one .",5,"['Task', 'Method', 'Material', 'Metric']","document : Massively Multilingual Sentence Embeddings for Zero - Shot Cross - Lingual Transfer and Beyond We introduce an architecture to learn joint multilingual sentence representations for 93 languages , belonging to more than 30 different language families and written in 28 different scripts . Our system uses a single BiLSTM encoder with a shared BPE vocabulary for all languages , which is coupled with an auxiliary decoder and trained on publicly available parallel corpora . This enables us to learn a classifier on top of the resulting sentence embeddings using English annotated data only , and transfer it to any of the 93 languages without any modification . Our approach sets a new state - of - the - art on zero - shot cross - lingual natural language inference for all the 14 languages in the XNLI dataset but one .","{'Task': ['Massively Multilingual Sentence Embeddings', 'sentence representations', 'Zero - Shot Cross - Lingual Transfer', 'cross - lingual natural language inference'], 'Method': ['auxiliary decoder', 'sentence embeddings', 'BiLSTM encoder', 'BPE', 'classifier'], 'Material': ['XNLI dataset'], 'Metric': []}","{'Task': ['zero-shot cross-lingual natural language inference'],
 'Method': ['learning joint multilingual sentence representations', 'using a single BiLSTM encoder with a shared BPE vocabulary', 'coupled with an auxiliary decoder', 'trained on publicly available parallel corpora', 'enables us to learn a classifier on top of the resulting sentence embeddings'],
 'Material': ['93 languages', 'belonging to more than 30 different language families and written in 28 different scripts', 'English annotated data'],
 'Metric': ['sets a new state-of-the-art']}","task:
- zero-shot cross-lingual natural language inference
- setting new state-of-the-art

method:
- learning joint multilingual sentence representations
- using a single BiLSTM encoder with a shared BPE vocabulary
- coupling with an auxiliary decoder
- training on publicly available parallel corpora

material:
- 93 languages
- 30 different language families
- 28 different scripts
- English annotated data

metric:
- accuracy on XNLI dataset for 14 languages"
175f74a09241b6cb5101a2a09978095720db7d5f,"document : Image Super - Resolution via Dual - State Recurrent Networks Advances in image super - resolution ( SR ) have recently benefited significantly from rapid developments in deep neural networks . Inspired by these recent discoveries , we note that many state - of - the - art deep SR architectures can be reformulated as a single - state recurrent neural network ( RNN ) with finite unfoldings . In this paper , we explore new structures for SR based on this compact RNN view , leading us to a dual - state design , the Dual - State Recurrent Network ( DSRN ) . Compared to its single - state counterparts that operate at a fixed spatial resolution , DSRN exploits both low - resolution ( LR ) and high - resolution ( HR ) signals jointly .",5,"['Task', 'Method', 'Material', 'Metric']","document : Image Super - Resolution via Dual - State Recurrent Networks Advances in image super - resolution ( SR ) have recently benefited significantly from rapid developments in deep neural networks . Inspired by these recent discoveries , we note that many state - of - the - art deep SR architectures can be reformulated as a single - state recurrent neural network ( RNN ) with finite unfoldings . In this paper , we explore new structures for SR based on this compact RNN view , leading us to a dual - state design , the Dual - State Recurrent Network ( DSRN ) . Compared to its single - state counterparts that operate at a fixed spatial resolution , DSRN exploits both low - resolution ( LR ) and high - resolution ( HR ) signals jointly .","{'Task': ['image super - resolution', 'Image Super - Resolution', 'HR', 'high - resolution', 'SR'], 'Method': ['finite unfoldings', 'deep neural networks', 'single - state recurrent neural network', 'compact RNN view', 'Dual - State Recurrent Network', 'DSRN', 'Dual - State Recurrent Networks', 'dual - state design', 'RNN'], 'Material': [], 'Metric': []}","{'Task': ['image super-resolution'], 'Method': ['single-state recurrent neural network (RNN)', 'finite unfoldings', 'compact RNN view', 'dual-state design', 'Dual-State Recurrent Network (DSRN)'], 'Material': [], 'Metric': ['spatial resolution']}","task: Image Super-Resolution
method:
- Single-State Recurrent Neural Network (RNN)
- Dual-State Design
- Dual-State Recurrent Network (DSRN)
material: Deep Neural Networks
metric:
- Spatial Resolution
- Low-Resolution (LR) signals
- High-Resolution (HR) signals"
1778e32c18bd611169e64c1805a51abff341ca53,"document : Natural Language Inference over Interaction Space Natural Language Inference ( NLI ) task requires an agent to determine the logical relationship between a natural language premise and a natural language hypothesis . We introduce Interactive Inference Network ( IIN ) , a novel class of neural network architectures that is able to achieve high - level understanding of the sentence pair by hierarchically extracting semantic features from interaction space . We show that an interaction tensor ( attention weight ) contains semantic information to solve natural language inference , and a denser interaction tensor contains richer semantic information . One instance of such architecture , Densely Interactive Inference Network ( DIIN ) , demonstrates the state - of - the - art performance on large scale NLI copora and large - scale NLI alike corpus .",5,"['Task', 'Method', 'Material', 'Metric']","document : Natural Language Inference over Interaction Space Natural Language Inference ( NLI ) task requires an agent to determine the logical relationship between a natural language premise and a natural language hypothesis . We introduce Interactive Inference Network ( IIN ) , a novel class of neural network architectures that is able to achieve high - level understanding of the sentence pair by hierarchically extracting semantic features from interaction space . We show that an interaction tensor ( attention weight ) contains semantic information to solve natural language inference , and a denser interaction tensor contains richer semantic information . One instance of such architecture , Densely Interactive Inference Network ( DIIN ) , demonstrates the state - of - the - art performance on large scale NLI copora and large - scale NLI alike corpus .","{'Task': ['Interaction Space', 'NLI', 'natural language inference', 'Natural Language Inference'], 'Method': ['DIIN', 'Densely Interactive Inference Network', 'IIN )', 'Interactive Inference Network', 'neural network architectures'], 'Material': [], 'Metric': []}","{'Task': ['Natural Language Inference'], 'Method': ['Interactive Inference Network', 'Hierarchically extracting semantic features from interaction space', 'Densely Interactive Inference Network'], 'Material': ['sentence pair', 'interaction space', 'interaction tensor', 'attention weight'], 'Metric': ['high-level understanding', 'state-of-the-art performance', 'large scale NLI corpora', 'large-scale NLI alike corpus']}","Task: Natural Language Inference (NLI)
Method:
- Interactive Inference Network (IIN)
- Densely Interactive Inference Network (DIIN)
Material:
- Natural language premise
- Natural language hypothesis
- Interaction tensor (attention weight)
Metric:
- Performance on large scale NLI corpora
- Performance on large-scale NLI alike corpora

```yaml
Task: Natural_Language_Inference (NLI)
Method:
  - Interactive_Inference_Network (IIN)
  - Densely_Interactive_Inference_Network (DIIN)
Material:
  - natural_language_premise
  - natural_language_hypothesis
  - interaction_tensor (attention_weight)
Metric:
  - performance_on_large_scale_NLI_corpora
  - performance_on_large_scale_NLI_alike_corpora
```"
178275dbdcfa267e41a9d5efe386ee5874c6d23f,"document : Fraternal Dropout Recurrent neural networks ( RNNs ) form an important class of architectures among neural networks useful for language modeling and sequential prediction . However , optimizing RNNs is known to be harder compared to feed - forward neural networks . A number of techniques have been proposed in literature to address this problem . In this paper we propose a simple technique called fraternal dropout that takes advantage of dropout to achieve this goal .",5,"['Task', 'Method', 'Material', 'Metric']","document : Fraternal Dropout Recurrent neural networks ( RNNs ) form an important class of architectures among neural networks useful for language modeling and sequential prediction . However , optimizing RNNs is known to be harder compared to feed - forward neural networks . A number of techniques have been proposed in literature to address this problem . In this paper we propose a simple technique called fraternal dropout that takes advantage of dropout to achieve this goal .","{'Task': ['optimizing RNNs', 'language modeling', 'sequential prediction'], 'Method': ['Recurrent neural networks', 'RNNs', 'feed - forward neural networks', 'neural networks', 'fraternal dropout', 'dropout'], 'Material': [], 'Metric': []}","{'Task': ['language modeling', 'sequential prediction', 'optimizing RNNs'],
 'Method': ['fraternal dropout', 'dropout'],
 'Material': ['RNNs'],
 'Metric': ['goal']}","task: Language modeling and sequential prediction
method:
- Optimizing RNNs
- Proposing a technique called fraternal dropout
material: RNNs (Recurrent neural networks)
metric: Performance of RNNs in language modeling and sequential prediction tasks."
178631e0f0e624b1607c7a7a2507ed30d4e83a42,"document : Speech Recognition with Deep Recurrent Neural Networks Recurrent neural networks ( RNNs ) are a powerful model for sequential data . End - to - end training methods such as Connectionist Temporal Classification make it possible to train RNNs for sequence labelling problems where the input - output alignment is unknown . The combination of these methods with the Long Short - term Memory RNN architecture has proved particularly fruitful , delivering state - of - the - art results in cursive handwriting recognition . However RNN performance in speech recognition has so far been disappointing , with better results returned by deep feedforward networks .",5,"['Task', 'Method', 'Material', 'Metric']","document : Speech Recognition with Deep Recurrent Neural Networks Recurrent neural networks ( RNNs ) are a powerful model for sequential data . End - to - end training methods such as Connectionist Temporal Classification make it possible to train RNNs for sequence labelling problems where the input - output alignment is unknown . The combination of these methods with the Long Short - term Memory RNN architecture has proved particularly fruitful , delivering state - of - the - art results in cursive handwriting recognition . However RNN performance in speech recognition has so far been disappointing , with better results returned by deep feedforward networks .","{'Task': ['sequence labelling problems', 'Speech Recognition', 'handwriting recognition', 'speech'], 'Method': ['Connectionist Temporal Classification', 'Recurrent neural networks', 'deep feedforward networks', 'RNNs', 'end training methods', 'Deep Recurrent Neural Networks', 'RNN', 'Long Short - term Memory RNN architecture'], 'Material': [], 'Metric': []}","{'Task': ['sequence labelling', 'speech recognition'], 'Method': ['Connectionist Temporal Classification', 'end-to-end training', 'Long Short-term Memory RNN architecture'], 'Material': ['recurrent neural networks (RNNs)'], 'Metric': ['state-of-the-art results']}","task: Speech Recognition, Cursive Handwriting Recognition
method: End-to-end training methods (Connectionist Temporal Classification), Long Short-term Memory RNN architecture
material: Recurrent neural networks (RNNs)
metric: State-of-the-art results"
18168aea48a22f6fe2fe407c0ff70083cba225a7,"document : Image Restoration Using Very Deep Convolutional Encoder - Decoder Networks with Symmetric Skip Connections In this paper , we propose a very deep fully convolutional encoding - decoding framework for image restoration such as denoising and super - resolution . The network is composed of multiple layers of convolution and de - convolution operators , learning end - to - end mappings from corrupted images to the original ones . The convolutional layers act as the feature extractor , which capture the abstraction of image contents while eliminating noises / corruptions . De - convolutional layers are then used to recover the image details .",5,"['Task', 'Method', 'Material', 'Metric']","document : Image Restoration Using Very Deep Convolutional Encoder - Decoder Networks with Symmetric Skip Connections In this paper , we propose a very deep fully convolutional encoding - decoding framework for image restoration such as denoising and super - resolution . The network is composed of multiple layers of convolution and de - convolution operators , learning end - to - end mappings from corrupted images to the original ones . The convolutional layers act as the feature extractor , which capture the abstraction of image contents while eliminating noises / corruptions . De - convolutional layers are then used to recover the image details .","{'Task': ['image restoration', 'super - resolution', 'denoising', 'Image Restoration'], 'Method': ['Symmetric Skip Connections', 'convolutional layers', 'Deep Convolutional Encoder - Decoder Networks', 'deep fully convolutional encoding - decoding framework', 'De - convolutional layers', 'feature extractor', 'layers of convolution and de - convolution operators'], 'Material': [], 'Metric': []}","{'Task': ['image restoration', 'denoising', 'super-resolution'], 'Method': ['very deep fully convolutional encoding-decoding framework', 'convolution and de-convolution operators', 'learning end-to-end mappings'], 'Material': ['corrupted images'], 'Metric': ['original images']}","task: [""Image Restoration"", ""Denoising"", ""Super-Resolution""]
method: [""Very Deep Fully Convolutional Encoding-Decoding Framework""]
material: [""Multiple layers of convolution and de-convolution operators""]
metric: [""End-to-end mappings from corrupted images to the original ones""]"
193089d56758ab88391d846edd08d359b1f9a863,"document : A Discriminatively Learned CNN Embedding for Person Re - identification In this paper , we revisit two popular convolutional neural networks ( CNN ) in person re - identification ( re - ID ) , i.e. , verification and identification models . The two models have their respective advantages and limitations due to different loss functions . In this paper , we shed light on how to combine the two models to learn more discriminative pedestrian descriptors . Specifically , we propose a siamese network that simultaneously computes the identification loss and verification loss .",5,"['Task', 'Method', 'Material', 'Metric']","document : A Discriminatively Learned CNN Embedding for Person Re - identification In this paper , we revisit two popular convolutional neural networks ( CNN ) in person re - identification ( re - ID ) , i.e. , verification and identification models . The two models have their respective advantages and limitations due to different loss functions . In this paper , we shed light on how to combine the two models to learn more discriminative pedestrian descriptors . Specifically , we propose a siamese network that simultaneously computes the identification loss and verification loss .","{'Task': ['discriminative pedestrian descriptors', 'verification', 'Person Re - identification', 'identification models', 'person re - identification', 're - ID'], 'Method': ['siamese network', 'Discriminatively Learned CNN Embedding', 'CNN', 'convolutional neural networks'], 'Material': [], 'Metric': ['identification loss']}","{'Task': ['person re-identification', 'verification', 'identification'],
 'Method': ['convolutional neural networks (CNN)', 'siamese network', 'discriminatively learned CNN embedding'],
 'Material': [Ellipsis],
 'Metric': ['identification loss', 'verification loss']}","task: [""person re-identification"", ""verification"", ""identification""]
method: [""convolutional neural networks (CNN)"", ""siamese network"", ""discriminatively learned CNN embedding""]
material: []
metric: [""identification loss"", ""verification loss""]"
